id,title,content,date_str,year_abs,jd,am_day,source,language,category,url,data_hash
1340,Earthquake M6.9 - Reykjanes Ridge,Magnitude 6.9 earthquake at Reykjanes Ridge. Depth: Nonekm,2025-04-03,2025,2460768.5,722604.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000q3nw,fa9d5e054137ce39f29c1166d7056076
1339,"Earthquake M6.9 - 184 km ESE of Kimbe, Papua New Guinea","Magnitude 6.9 earthquake at 184 km ESE of Kimbe, Papua New Guinea. Depth: Nonekm",2025-04-04,2025,2460769.5,722605.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000q41n,1587896dc49d55136fa817c22403bbd4
1005,Limiting velocity and generalized Lorentz trasformations,"After a short Historical bibliographical note, in the Starting points
attention will be focused on some postulates common to classical mechanics and
special relativity. Starting from these premises, in the sections The deduction
of the form of possible transformations and The Ignatowsky constant it will be
shown that the choice between the Galilean scheme and one of the generalized
Lorentz type is in fact the only possible one. In a generalized Lorentz scheme,
the interactions propagate at a finite velocity VL and the form of the
transformations of the space-time coordinates of the events is analogous to
those of Lorentz; the only difference is that the limiting speed VL plays the
role assumed by the invariance of c, the speed of light in a vacuum, in Lorentz
transformations. The line of development of the arguments does not depend
directly on electromagnetism, in other words we are dealing with a regulating
principle for kinematics and for the set of laws of physics. The assumption
VL=c can be assumed from the experimental datum of the invariance of c, i.e.
from the validity of Maxwell's equations. Galileo transformations are obtained
if and only if the time interval between two events is an invariant for
inertial frames of reference, if this interval is not invariant then the
transformations are of the generalized Lorentz type. In this framework, the
experimental confirmations of the non-invariance of time intervals constitute
an indirect confirmation of the generalized Lorentz transformations and
therefore of the existence of a limiting velocity for the interactions. During
the course of the discussion, a demonstration of the ""Reciprocity Lemma"" will
also be presented, different and simpler than other approaches proposed in the
literature [6,7,8].",2025-04-06,2025,2460771.5,722607.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2504.04617v1,129bcf5176f053ba77976099f6515d72
1004,"Reflective Empiricism: Bias Reflection and Introspection as a Scientific
  Method","This paper introduces Reflective Empiricism, an extension of empirical
science that incorporates subjective perception and consciousness processes as
equally valid sources of knowledge. It views reality as an interplay of
subjective experience and objective laws, comprehensible only through
systematic introspection, bias reflection, and premise-based
logical-explorative modeling. This approach overcomes paradigmatic blindness
arising from unreflected subjective filters in established paradigms, promoting
an adaptable science. Innovations include a method for bias recognition,
premise-based models grounded in observed phenomena to unlock new conceptual
spaces, and Heureka moments - intuitive insights - as starting points for
hypotheses, subsequently tested empirically. The author's self-observation,
such as analyzing belief formation, demonstrates its application and
transformative power. Rooted in philosophical and scientific-historical
references (e.g., Archimedes' intuition, quantum observer effect), Reflective
Empiricism connects physics, psychology, and philosophy, enhancing
interdisciplinary synthesis and accelerating knowledge creation by leveraging
anomalies and subjective depth. It does not seek to replace empirical research
but to enrich it, enabling a more holistic understanding of complex phenomena
like consciousness and advancing 21st-century science.",2025-04-07,2025,2460772.5,722608.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2504.12310v1,f90ef1aa38012888ce959aa32f3e03ba
1003,Strict renormalizability as a paradigm for fundamental physics,"An important theoretical achievement of the last century was the realization
that strict renormalizability can be a powerful criterion to select Lagrangians
in the framework of perturbative quantum field theory. The Standard Model
Lagrangian (without gravity) is strictly renormalizable from a perturbative
point of view. On the other hand, the inclusion of gravity seems not to respect
this criterion, since general relativity is perturbatively non-renormalizable.
The aim of this work is to provide concrete evidence that strict
renormalizability is still a valid criterion even when applied to gravity.
First, we show that adding quadratic curvature terms to the Einstein-Hilbert
action gives rise to a strictly renormalizable theory known as quadratic
gravity. Second, we argue that this unique theory represents the most
conservative approach to quantum gravity and, at the same time, is highly
predictive, as it can explain new physics beyond general relativity already in
the sub-Planckian regime. In particular, it provides one of the best fits to
the CMB anisotropies via Starobinsky inflation and makes sharp cosmological
predictions that can be tested in the near future. Finally, we comment on the
(super-)Planckian regime and conclude with a historical note.",2025-04-08,2025,2460773.5,722609.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2504.05900v2,c8820b0432224c098ee52800a8e35d88
1338,"Earthquake M6.1 - 104 km ESE of Kokopo, Papua New Guinea","Magnitude 6.1 earthquake at 104 km ESE of Kokopo, Papua New Guinea. Depth: Nonekm",2025-04-12,2025,2460777.5,722613.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000q5ka,416d1f6ad7294f3cd50a94b8289760f0
1337,Earthquake M6.5 - south of the Fiji Islands,Magnitude 6.5 earthquake at south of the Fiji Islands. Depth: Nonekm,2025-04-13,2025,2460778.5,722614.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000q5tp,b81c5dfab67775717865852f4e51d15d
1336,Earthquake M6.6 - southeast Indian Ridge,Magnitude 6.6 earthquake at southeast Indian Ridge. Depth: Nonekm,2025-04-16,2025,2460781.5,722617.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000q6cs,92179ce651ed3b6cbedb77f2bb4831be
1002,"Astronomical Refutation of the New Chronology by Fomenko and Nosovsky:
  The 1151-Year Planetary Cycle and Dating of the Almagest via Speed/Error
  Correlation","This paper introduces two astronomical methods developed through
computational simulation to evaluate the historical dating of ancient
astronomical sources. The first identifies a 1151-year planetary cycle based on
the recurrence of visible configurations of Mercury to Saturn, including the
Sun and Moon, from a geocentric perspective. The second, called SESCC
(Speed-Error Signals Cross Correlation), statistically estimates the epoch of
star catalogs by analyzing the correlation between positional error and proper
motion in ecliptic latitude. Both methods are reproducible, data-driven, and
yield results that contradict key tenets of the New Chronology proposed by
Fomenko and Nosovsky, most notably the claim that the Anno Domini began in 1152
CE. Open-source code and analysis tools are provided for independent
verification.",2025-04-17,2025,2460782.5,722618.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2504.12962v1,79a87160a66ee10b853d6294485921d3
1335,"Earthquake M6.2 - 271 km SE of Pondaguitan, Philippines","Magnitude 6.2 earthquake at 271 km SE of Pondaguitan, Philippines. Depth: Nonekm",2025-04-22,2025,2460787.5,722623.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pu62,bdd78387ec44537fdade278bb2f065e6
1334,"Earthquake M6.2 - 24 km SE of Marmara Ereğlisi, Turkey","Magnitude 6.2 earthquake at 24 km SE of Marmara Ereğlisi, Turkey. Depth: Nonekm",2025-04-23,2025,2460788.5,722624.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pufs,d5367e1dcb95cfa18281ce6bce8c0e04
1333,"Earthquake M6.3 - 19 km NE of Esmeraldas, Ecuador","Magnitude 6.3 earthquake at 19 km NE of Esmeraldas, Ecuador. Depth: Nonekm",2025-04-25,2025,2460790.5,722626.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pv06,915c5b0fed6d2b2b396589a912ae253b
1001,"The Radiation Pressure of Light: historical perspectives and the role of
  structured light","Light, or electromagnetic radiation, is well known to possess momentum, and
the exchange of this momentum with a reflecting surface leads to radiation
pressure. More often than not, it is the radiation pressure generated by a
plane wave incident on a flat mirror that is considered. The last few decades
have seen the emergence of structured light beams that may possess a complex
phase and amplitude structure in both their transverse and longitudinal
directions. This paper provides a historical overview of radiation pressure,
tracing its discovery and experimental validation, and examines how
transitioning to structured light from a plane wave can influence it. In
particular, we elucidate the difference in radiation pressure force for
structured light fields and how this differs from that of a plane wave at an
identical frequency. In particular, the well-known Gouy phase is shown to
contribute to a reduction in the radiation pressure force exerted on a flat
mirror in comparison to a plane wave for both HG and LG modes. As an
illustrative example, we compute that the radiation pressure force for LG modes
differs from that of a plane wave by approximately $20$ fN/W for each unit of
orbital angular momentum. A detailed experimental proposal to quantify this
variance in radiation pressure is described, and we demonstrate that this
measurement is within the realm of current metrological techniques.",2025-04-26,2025,2460791.5,722627.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2504.18789v1,3e94cff28f53ed2307e6ca65d6185cd5
1331,Earthquake M6.8 - Macquarie Island region,Magnitude 6.8 earthquake at Macquarie Island region. Depth: Nonekm,2025-04-29,2025,2460794.5,722630.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pvtr,3643efb0cbaa88c780ae8d15408bf373
1332,"Earthquake M6.2 - 285 km SW of Bluff, New Zealand","Magnitude 6.2 earthquake at 285 km SW of Bluff, New Zealand. Depth: Nonekm",2025-04-29,2025,2460794.5,722630.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000pvt7,2c405a914ef22883aed7dc86a759a64b
314,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""mmv.bootstrap"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,74e28a5577d4b0360e4f1e23754b687d
315,19.71%   97.806      1 Szablon:Szablon_nawigacyjny,19.71%   97.806      1 Szablon:Szablon_nawigacyjny,2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,553a7e74132138d35a11a83c3aab27b5
316,11.27%   55.943      1 Szablon:Miesiąc,11.27%   55.943      1 Szablon:Miesiąc,2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,9ea0e20d20f28411a3b2b10a0225a48e
317,10.03%   49.777      1 Szablon:Kalendarz,10.03%   49.777      1 Szablon:Kalendarz,2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,94194630e55bb29ce4a969d2f0aa8d54
318,9.28%   46.068     76 Szablon:Lang,9.28%   46.068     76 Szablon:Lang,2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,d0ad06e5a08a17ec4970940ec062a44b
319,4.68%   23.204      1 Szablon:Commonscat,4.68%   23.204      1 Szablon:Commonscat,2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,b046884ee309356dc1f2c7ca527180f4
320,4.33%   21.489      1 Szablon:Projekt_siostrzany,4.33%   21.489      1 Szablon:Projekt_siostrzany,2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,dfd7306577d34639a51392bcbdcee6c2
321,"Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki","Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/pl"">warunkach korzystania</a>.</li>",2025-05-01,2025,2460796.5,722632.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2025,2bfd08fdb3aeba00f1935958017e0863
653,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2025-05-01,2025,2460796.5,722632.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,89791cf872a03ff1bac97c10e8b16958
654,"class=""vector-toc-list-item vector-toc-level-2"">","class=""vector-toc-list-item vector-toc-level-2"">",2025-05-01,2025,2460796.5,722632.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,1f301d1db95338980cb7385c121644e6
655,"Millennium</th></tr><tr><td class=""sidebar-content hlist"">","Millennium</th></tr><tr><td class=""sidebar-content hlist"">",2025-05-01,2025,2460796.5,722632.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,b843a60fb4bf85ae3e121b3286a0e0b0
656,"Centuries</th></tr><tr><td class=""sidebar-content hlist"">","Centuries</th></tr><tr><td class=""sidebar-content hlist"">",2025-05-01,2025,2460796.5,722632.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,ef24236edeaeb5e18a605aae8576824d
657,"Decades</th></tr><tr><td class=""sidebar-content hlist"">","Decades</th></tr><tr><td class=""sidebar-content hlist"">",2025-05-01,2025,2460796.5,722632.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2025,0946e925c8d0d461c53266ff16973a63
789,"| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040","| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040er</a><br />",2025-05-01,2025,2460796.5,722632.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2025,c1f4b8a32ecd6de164513effc2198c50
